GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P009001,P009001.2000,P009002,P009002.2000,P009003,P009003.2000,P009004,P009004.2000,P009005,P009005.2000,P009006,P009006.2000,P009007,P009007.2000,P009008,P009008.2000,P009009,P009009.2000,P009010,P009010.2000,P009011,P009011.2000,P009012,P009012.2000,P009013,P009013.2000,P009014,P009014.2000,P009015,P009015.2000,P009016,P009016.2000,P009017,P009017.2000,P009018,P009018.2000,P009019,P009019.2000,P009020,P009020.2000,P009021,P009021.2000,P009022,P009022.2000,P009023,P009023.2000,P009024,P009024.2000,P009025,P009025.2000,P009026,P009026.2000,P009027,P009027.2000,P009028,P009028.2000,P009029,P009029.2000,P009030,P009030.2000,P009031,P009031.2000,P009032,P009032.2000,P009033,P009033.2000,P009034,P009034.2000,P009035,P009035.2000,P009036,P009036.2000,P009037,P009037.2000,P009038,P009038.2000,P009039,P009039.2000,P009040,P009040.2000,P009041,P009041.2000,P009042,P009042.2000,P009043,P009043.2000,P009044,P009044.2000,P009045,P009045.2000,P009046,P009046.2000,P009047,P009047.2000,P009048,P009048.2000,P009049,P009049.2000,P009050,P009050.2000,P009051,P009051.2000,P009052,P009052.2000,P009053,P009053.2000,P009054,P009054.2000,P009055,P009055.2000,P009056,P009056.2000,P009057,P009057.2000,P009058,P009058.2000,P009059,P009059.2000,P009060,P009060.2000,P009061,P009061.2000,P009062,P009062.2000,P009063,P009063.2000,P009064,P009064.2000,P009065,P009065.2000,P009066,P009066.2000,P009067,P009067.2000,P009068,P009068.2000,P009069,P009069.2000,P009070,P009070.2000,P009071,P009071.2000,P009072,P009072.2000,P009073,P009073.2000
17031813801,140,17,031,16980,176,,,Census Tract 8138.01,2893,821,3096,834,2893,3096,2692,2599,201,496,193,465,135,417,44,19,0,4,9,22,0,0,5,1,8,30,8,29,2,2,0,4,5,4,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031814000,140,17,031,16980,176,,,Census Tract 8140,4746,1398,4798,1455,4746,4798,4132,3518,614,1280,611,1225,468,1169,96,12,4,7,38,31,0,0,5,6,3,55,3,55,1,1,0,4,1,4,0,1,1,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031814100,140,17,031,16980,176,,,Census Tract 8141,4544,1357,4567,1355,4544,4567,4030,3679,514,888,487,833,321,708,105,46,6,20,50,58,0,0,5,1,27,55,26,54,4,5,1,14,18,0,1,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031814200,140,17,031,16980,176,,,Census Tract 8142,7375,2203,7792,2289,7375,7792,6611,6341,764,1451,744,1418,585,1341,130,27,4,16,22,18,0,10,3,6,20,33,20,33,8,0,4,10,2,2,0,0,4,15,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031814400,140,17,031,16980,176,,,Census Tract 8144,7654,2389,7217,2433,7654,7217,6167,4270,1487,2947,1449,2859,1327,2746,68,38,4,19,42,54,0,0,8,2,38,88,38,88,7,4,2,3,18,8,0,0,7,66,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031814700,140,17,031,16980,176,,,Census Tract 8147,5646,1954,5583,1956,5646,5583,3651,2451,1995,3132,1930,3023,1379,2625,313,124,11,7,216,260,0,0,11,7,65,109,47,105,13,9,8,11,9,32,0,6,1,36,0,0,3,1,0,0,2,4,0,5,0,0,0,0,0,1,11,0,0,0,18,4,9,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815000,140,17,031,16980,176,,,Census Tract 8150,4131,1426,3923,1448,4131,3923,2888,1963,1243,1960,1202,1860,745,1688,338,51,2,3,113,113,0,1,4,4,41,100,41,100,10,3,5,12,18,12,0,2,1,71,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815100,140,17,031,16980,176,,,Census Tract 8151,4435,1387,4183,1426,4435,4183,3105,2099,1330,2084,1308,2040,1060,1948,172,12,5,10,69,64,0,1,2,5,22,44,18,37,6,9,1,3,10,2,0,1,1,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,7,1,1,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815200,140,17,031,16980,176,,,Census Tract 8152,6967,2407,6599,2370,6967,6599,4476,2693,2491,3906,2424,3804,2050,3682,268,23,7,4,95,88,0,0,4,7,67,102,65,97,19,0,17,22,15,24,0,2,2,48,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815300,140,17,031,16980,176,,,Census Tract 8153,3617,1376,3510,1372,3617,3510,1805,1022,1812,2488,1787,2453,1666,2382,43,6,5,3,70,56,0,0,3,6,25,35,20,32,1,2,6,5,13,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815400,140,17,031,16980,176,,,Census Tract 8154,5502,2485,5365,2394,5502,5365,1965,1017,3537,4348,3472,4254,3084,4109,239,47,2,14,129,78,1,0,17,6,65,94,65,91,8,4,25,21,22,9,0,1,6,55,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815500,140,17,031,16980,176,,,Census Tract 8155,7989,2742,7259,2711,7989,7259,4876,2413,3113,4846,3062,4778,2765,4634,116,28,5,10,156,102,0,1,20,3,51,68,49,68,12,4,3,10,20,3,1,1,2,46,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815600,140,17,031,16980,176,,,Census Tract 8156,4973,2216,4979,2218,4973,4979,1201,423,3772,4556,3732,4510,3414,4285,215,121,0,4,100,100,0,0,3,0,40,46,35,44,12,2,2,11,12,3,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815701,140,17,031,16980,176,,,Census Tract 8157.01,3927,1569,3919,1555,3927,3919,479,226,3448,3693,3413,3666,3257,3597,57,8,1,5,88,54,1,1,9,1,35,27,35,25,2,1,10,1,20,18,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815702,140,17,031,16980,176,,,Census Tract 8157.02,5128,2195,5149,2197,5128,5149,542,307,4586,4842,4538,4807,4358,4696,60,15,6,3,100,89,0,0,14,4,48,35,46,32,8,2,2,11,26,14,0,0,3,2,1,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815800,140,17,031,16980,176,,,Census Tract 8158,1566,639,1657,654,1566,1657,130,62,1436,1595,1430,1590,1407,1537,12,40,1,1,10,12,0,0,0,0,6,5,6,5,0,0,3,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031815900,140,17,031,16980,176,,,Census Tract 8159,4392,2865,5080,3103,4392,5080,339,272,4053,4808,3961,4697,2054,2180,1636,2185,11,7,248,299,0,5,12,21,92,111,81,99,22,24,8,6,25,16,1,0,0,12,8,3,5,7,1,2,6,17,3,0,0,0,0,0,0,3,2,9,0,0,10,12,7,9,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816000,140,17,031,16980,176,,,Census Tract 8160,3330,1875,3552,1721,3330,3552,290,254,3040,3298,2964,3205,2023,2195,759,768,5,6,165,225,2,0,10,11,76,93,64,76,30,27,3,13,23,4,0,1,0,8,3,8,3,7,0,0,0,2,0,1,0,0,0,0,0,0,2,2,0,3,12,15,10,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816100,140,17,031,16980,176,,,Census Tract 8161,6445,3094,7056,3157,6445,7056,769,704,5676,6352,5537,6222,2971,3794,2109,1871,11,8,428,535,0,6,18,8,139,130,131,127,38,35,5,10,57,13,0,0,3,20,9,13,14,10,2,1,0,10,3,1,0,0,0,0,0,0,0,14,0,0,7,3,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816200,140,17,031,16980,176,,,Census Tract 8162,4192,1724,3741,1307,4192,3741,1685,1041,2507,2700,2465,2669,1875,2220,447,302,2,5,137,141,0,0,4,1,42,31,39,31,9,4,12,3,7,7,0,0,2,12,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816300,140,17,031,16980,176,,,Census Tract 8163,4800,1633,4150,1574,4800,4150,3072,1528,1728,2622,1709,2568,1484,2471,113,21,3,0,101,75,0,0,8,1,19,54,18,54,3,2,5,5,8,6,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816401,140,17,031,16980,176,,,Census Tract 8164.01,5142,1491,4687,1414,5142,4687,4386,3485,756,1202,749,1185,559,1127,115,25,7,1,55,31,1,0,12,1,7,17,7,17,6,2,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816402,140,17,031,16980,176,,,Census Tract 8164.02,4404,1358,4094,1284,4404,4094,3414,2602,990,1492,963,1453,743,1341,187,58,4,2,16,46,4,0,9,6,27,39,26,39,12,3,1,9,2,3,0,0,1,15,1,0,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816500,140,17,031,16980,176,,,Census Tract 8165,4438,1418,4067,1429,4438,4067,3435,2432,1003,1635,980,1606,771,1500,159,48,5,5,41,52,0,0,4,1,23,29,23,26,8,1,7,10,0,2,1,0,1,11,0,0,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816600,140,17,031,16980,176,,,Census Tract 8166,4828,1264,4909,1262,4828,4909,4248,3867,580,1042,558,1005,370,801,82,86,5,13,90,104,8,1,3,0,22,37,20,34,4,4,10,3,4,3,0,0,1,11,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,7,0,0,2,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816700,140,17,031,16980,176,,,Census Tract 8167,2809,874,2980,860,2809,2980,2046,1842,763,1138,757,1114,575,899,112,71,0,5,66,137,1,0,3,2,6,24,6,22,3,2,0,3,3,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816800,140,17,031,16980,176,,,Census Tract 8168,5368,2064,5455,1912,5368,5455,1612,813,3756,4642,3659,4582,1818,2924,1620,1445,17,3,199,198,1,0,4,9,97,59,94,56,47,17,8,11,16,6,0,0,1,5,4,0,4,0,0,0,4,3,6,0,0,0,0,0,0,0,4,8,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031816900,140,17,031,16980,176,,,Census Tract 8169,5885,1820,5905,1835,5885,5905,1946,993,3939,4912,3886,4843,345,732,3460,4011,5,13,69,84,0,1,7,2,53,69,48,64,20,32,3,4,0,0,3,3,2,8,8,4,4,5,1,1,5,6,2,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817000,140,17,031,16980,176,,,Census Tract 8170,5459,1826,6069,1873,5459,6069,1078,425,4381,5644,4338,5586,261,520,4035,4999,7,4,23,61,0,0,12,2,43,58,36,57,19,21,0,10,0,2,0,0,1,3,8,9,3,10,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,1,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817101,140,17,031,16980,176,,,Census Tract 8171.01,4542,1854,4988,1843,4542,4988,342,151,4200,4837,4163,4790,219,363,3914,4385,3,3,21,38,0,0,6,1,37,47,27,44,15,16,0,0,1,0,0,0,0,1,4,19,4,2,0,1,0,5,0,0,0,0,0,0,3,0,0,0,0,0,10,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817102,140,17,031,16980,176,,,Census Tract 8171.02,3189,1126,3573,1132,3189,3573,237,62,2952,3511,2916,3474,82,188,2828,3278,1,0,3,6,1,2,1,0,36,37,27,32,14,21,0,0,1,0,0,0,0,0,6,8,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817200,140,17,031,16980,176,,,Census Tract 8172,4684,1707,5212,1733,4684,5212,542,69,4142,5143,4094,5092,38,48,4042,5028,2,9,12,6,0,0,0,1,48,51,43,45,17,21,0,2,0,0,0,0,1,0,24,10,1,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817400,140,17,031,16980,176,,,Census Tract 8174,4204,1199,4448,1182,4204,4448,2643,2240,1561,2208,1524,2154,494,801,993,1312,0,3,28,34,0,1,9,3,37,54,34,47,16,21,1,0,2,1,2,0,0,12,8,5,4,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,3,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817500,140,17,031,16980,176,,,Census Tract 8175,3623,1495,4180,1484,3623,4180,584,262,3039,3918,3005,3867,95,265,2896,3578,5,3,8,12,0,0,1,9,34,51,28,47,10,19,1,2,0,0,0,0,0,1,15,15,2,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,6,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817600,140,17,031,16980,176,,,Census Tract 8176,3997,1393,4597,1410,3997,4597,464,152,3533,4445,3470,4393,133,185,3259,4177,14,4,60,12,0,0,4,15,63,52,56,39,41,19,1,0,7,0,0,0,0,0,6,12,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817700,140,17,031,16980,176,,,Census Tract 8177,4929,1634,5642,1656,4929,5642,346,62,4583,5580,4535,5517,110,165,4411,5332,3,10,7,10,0,0,4,0,48,63,45,56,26,23,3,3,0,0,0,0,0,2,8,18,1,3,0,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031817900,140,17,031,16980,176,,,Census Tract 8179,5632,2417,5966,2360,5632,5966,453,200,5179,5766,5109,5685,727,1078,4327,4512,1,7,41,82,3,0,10,6,70,81,63,71,34,25,1,2,1,0,0,0,0,8,11,7,8,9,0,1,8,18,0,0,0,0,0,0,0,0,0,1,0,0,7,10,7,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
