GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
17021958900,140,17,021,45380,999,,,Census Tract 9589,2763,1295,2888,1315,2763,2888
17021959000,140,17,021,45380,999,,,Census Tract 9590,4650,2018,4650,1870,4650,4650
17023060300,140,17,023,99999,999,,,Census Tract 603,5371,2548,5656,2665,5371,5656
17025971900,140,17,025,99999,999,,,Census Tract 9719,2517,1140,2649,1065,2517,2649
17025972000,140,17,025,99999,999,,,Census Tract 9720,2844,1307,3166,1363,2844,3166
17027900100,140,17,027,41180,476,,,Census Tract 9001,6055,2452,4982,1955,6055,4982
17027900200,140,17,027,41180,476,,,Census Tract 9002,1928,759,1897,690,1928,1897
17027900300,140,17,027,41180,476,,,Census Tract 9003,6818,2824,6427,2462,6818,6427
17027900401,140,17,027,41180,476,,,Census Tract 9004.01,1329,646,1334,622,1329,1334
17027900402,140,17,027,41180,476,,,Census Tract 9004.02,5580,2837,5600,2731,5580,5600
17027900500,140,17,027,41180,476,,,Census Tract 9005,6799,2224,6909,2235,6799,6909
17027900601,140,17,027,41180,476,,,Census Tract 9006.01,2466,963,2234,838,2466,2234
17029000100,140,17,029,16660,999,,,Census Tract 1,2999,1363,3411,1415,2999,3411
17029000200,140,17,029,16660,999,,,Census Tract 2,6123,2732,6039,2612,6123,6039
17029000300,140,17,029,16660,999,,,Census Tract 3,4656,2100,4689,2095,4656,4689
17029000400,140,17,029,16660,999,,,Census Tract 4,2870,1486,2739,1500,2870,2739
17029000800,140,17,029,16660,999,,,Census Tract 8,5675,1171,2209,1023,5675,2209
17029000900,140,17,029,16660,999,,,Census Tract 9,4255,1868,3945,1670,4255,3945
17029001000,140,17,029,16660,999,,,Census Tract 10,3353,1647,3376,1620,3353,3376
17029001100,140,17,029,16660,999,,,Census Tract 11,3685,1728,3713,1753,3685,3713
17029001200,140,17,029,16660,999,,,Census Tract 12,3460,1658,3541,1683,3460,3541
17031010201,140,17,031,16980,176,,,Census Tract 102.01,6450,2941,7450,2814,6450,7450
17031010202,140,17,031,16980,176,,,Census Tract 102.02,2818,1218,3255,1166,2818,3255
17031010300,140,17,031,16980,176,,,Census Tract 103,6236,3254,6649,3281,6236,6649
17031010400,140,17,031,16980,176,,,Census Tract 104,5042,2311,5325,2464,5042,5325
17031010503,140,17,031,16980,176,,,Census Tract 105.03,2290,1364,2642,1340,2290,2642
17031010600,140,17,031,16980,176,,,Census Tract 106,6097,3227,7178,3136,6097,7178
17031010701,140,17,031,16980,176,,,Census Tract 107.01,3864,1650,4632,1670,3864,4632
17031020100,140,17,031,16980,176,,,Census Tract 201,3965,1665,3634,1555,3965,3634
17031020200,140,17,031,16980,176,,,Census Tract 202,6676,2165,6349,2093,6676,6349
17031020302,140,17,031,16980,176,,,Census Tract 203.02,4650,1846,4422,1804,4650,4422
17031020400,140,17,031,16980,176,,,Census Tract 204,4168,1831,4024,1765,4168,4024
17031835700,140,17,031,16980,176,,,Census Tract 8357,0,108,0,774,0,0
17031020602,140,17,031,16980,176,,,Census Tract 206.02,4340,1501,4270,1467,4340,4270
17031020701,140,17,031,16980,176,,,Census Tract 207.01,1704,736,1689,678,1704,1689
17031020702,140,17,031,16980,176,,,Census Tract 207.02,7194,2510,7134,2312,7194,7134
17031020801,140,17,031,16980,176,,,Census Tract 208.01,5458,2244,5783,2209,5458,5783
17031020802,140,17,031,16980,176,,,Census Tract 208.02,6963,2402,7379,2365,6963,7379
17031020901,140,17,031,16980,176,,,Census Tract 209.01,5221,2113,5855,2029,5221,5855
17031020902,140,17,031,16980,176,,,Census Tract 209.02,4286,1711,4806,1643,4286,4806
17031030101,140,17,031,16980,176,,,Census Tract 301.01,3893,2569,4122,2557,3893,4122
17031030102,140,17,031,16980,176,,,Census Tract 301.02,3204,2107,3393,2097,3204,3393
17031030104,140,17,031,16980,176,,,Census Tract 301.04,3681,1357,3898,1350,3681,3898
17031030601,140,17,031,16980,176,,,Census Tract 306.01,4012,2377,4417,2351,4012,4417
17031030701,140,17,031,16980,176,,,Census Tract 307.01,1549,967,1619,929,1549,1619
17031030702,140,17,031,16980,176,,,Census Tract 307.02,1630,1156,1704,1110,1630,1704
17031030703,140,17,031,16980,176,,,Census Tract 307.03,2830,1961,2957,1883,2830,2957
17031030706,140,17,031,16980,176,,,Census Tract 307.06,3599,2694,3762,2588,3599,3762
17031030800,140,17,031,16980,176,,,Census Tract 308,4326,2244,4712,2331,4326,4712
17031031200,140,17,031,16980,176,,,Census Tract 312,5648,3034,6190,2904,5648,6190
17031031300,140,17,031,16980,176,,,Census Tract 313,7076,4285,7598,4148,7076,7598
17031031400,140,17,031,16980,176,,,Census Tract 314,5150,3513,6084,4046,5150,6084
17031040100,140,17,031,16980,176,,,Census Tract 401,3985,1913,4611,1838,3985,4611
17031040201,140,17,031,16980,176,,,Census Tract 402.01,6218,3097,7091,2921,6218,7091
17031040401,140,17,031,16980,176,,,Census Tract 404.01,3092,1470,3478,1479,3092,3478
17031040402,140,17,031,16980,176,,,Census Tract 404.02,4468,2578,5025,2594,4468,5025
17031040700,140,17,031,16980,176,,,Census Tract 407,3123,1692,3588,1663,3123,3588
17031040800,140,17,031,16980,176,,,Census Tract 408,1514,819,1778,803,1514,1778
17031040900,140,17,031,16980,176,,,Census Tract 409,1950,1140,2073,1175,1950,2073
17031050100,140,17,031,16980,176,,,Census Tract 501,2290,1222,2299,1253,2290,2299
17031050500,140,17,031,16980,176,,,Census Tract 505,4754,2326,4771,2427,4754,4771
17031050700,140,17,031,16980,176,,,Census Tract 507,1418,714,1552,798,1418,1552
17031050800,140,17,031,16980,176,,,Census Tract 508,1289,609,1261,646,1289,1261
17031051200,140,17,031,16980,176,,,Census Tract 512,1516,711,1613,781,1516,1613
17031051300,140,17,031,16980,176,,,Census Tract 513,2683,1187,2527,1215,2683,2527
17031051400,140,17,031,16980,176,,,Census Tract 514,2077,1406,2657,1248,2077,2657
17031060100,140,17,031,16980,176,,,Census Tract 601,2569,1346,2622,1378,2569,2622
17031060200,140,17,031,16980,176,,,Census Tract 602,2111,1175,2355,1194,2111,2355
17031060500,140,17,031,16980,176,,,Census Tract 605,1309,799,1235,808,1309,1235
17031060800,140,17,031,16980,176,,,Census Tract 608,4837,3589,5241,3587,4837,5241
17031061000,140,17,031,16980,176,,,Census Tract 610,1647,948,1612,962,1647,1612
17031061100,140,17,031,16980,176,,,Census Tract 611,1379,753,1254,701,1379,1254
17031061200,140,17,031,16980,176,,,Census Tract 612,1889,960,1836,976,1889,1836
17031061500,140,17,031,16980,176,,,Census Tract 615,1707,925,1680,957,1707,1680
17031061800,140,17,031,16980,176,,,Census Tract 618,1112,754,1299,756,1112,1299
17031061901,140,17,031,16980,176,,,Census Tract 619.01,3433,2484,3733,2510,3433,3733
17031062000,140,17,031,16980,176,,,Census Tract 620,2569,1665,2705,1709,2569,2705
17031062100,140,17,031,16980,176,,,Census Tract 621,3436,2105,3127,1908,3436,3127
17031062200,140,17,031,16980,176,,,Census Tract 622,2870,1548,2790,1536,2870,2790
17031062300,140,17,031,16980,176,,,Census Tract 623,1513,756,1597,810,1513,1597
17031062500,140,17,031,16980,176,,,Census Tract 625,1497,872,1478,755,1497,1478
17031062600,140,17,031,16980,176,,,Census Tract 626,2226,1021,1283,732,2226,1283
17031062700,140,17,031,16980,176,,,Census Tract 627,2724,1361,2426,1287,2724,2426
17031062900,140,17,031,16980,176,,,Census Tract 629,3976,2117,3544,1960,3976,3544
17031063000,140,17,031,16980,176,,,Census Tract 630,2973,1913,3183,1980,2973,3183
17031063200,140,17,031,16980,176,,,Census Tract 632,6345,4601,7090,4847,6345,7090
17031063301,140,17,031,16980,176,,,Census Tract 633.01,2641,1986,3013,2159,2641,3013
17031063302,140,17,031,16980,176,,,Census Tract 633.02,3996,3191,4560,3470,3996,4560
17031063303,140,17,031,16980,176,,,Census Tract 633.03,1201,1095,1370,1190,1201,1370
17031070102,140,17,031,16980,176,,,Census Tract 701.02,2413,1963,2500,1952,2413,2500
17031070103,140,17,031,16980,176,,,Census Tract 701.03,1709,1417,1770,1409,1709,1770
17031070200,140,17,031,16980,176,,,Census Tract 702,3900,2338,3784,2236,3900,3784
17031070400,140,17,031,16980,176,,,Census Tract 704,2984,1700,2914,1703,2984,2914
17031070500,140,17,031,16980,176,,,Census Tract 705,2928,1429,2723,1365,2928,2723
17031070600,140,17,031,16980,176,,,Census Tract 706,2981,1414,2640,1326,2981,2640
17031071100,140,17,031,16980,176,,,Census Tract 711,2944,1274,3535,1490,2944,3535
17031071200,140,17,031,16980,176,,,Census Tract 712,1906,1091,2173,1202,1906,2173
17031071400,140,17,031,16980,176,,,Census Tract 714,4570,3279,4961,3393,4570,4961
17031071500,140,17,031,16980,176,,,Census Tract 715,5768,4309,6275,4475,5768,6275
17031071800,140,17,031,16980,176,,,Census Tract 718,2646,1244,2825,1446,2646,2825
17031080100,140,17,031,16980,176,,,Census Tract 801,6013,4652,6895,4945,6013,6895
17031080202,140,17,031,16980,176,,,Census Tract 802.02,3498,2764,3714,2799,3498,3714
17031080300,140,17,031,16980,176,,,Census Tract 803,4315,2854,4097,2764,4315,4097
17031081000,140,17,031,16980,176,,,Census Tract 810,7546,5268,7330,5059,7546,7330
17031081100,140,17,031,16980,176,,,Census Tract 811,3640,3053,3718,3158,3640,3718
17031081201,140,17,031,16980,176,,,Census Tract 812.01,4059,3496,4077,3138,4059,4077
17031081202,140,17,031,16980,176,,,Census Tract 812.02,2995,2285,3009,2052,2995,3009
17031081300,140,17,031,16980,176,,,Census Tract 813,4884,4229,5834,4178,4884,5834
17031081401,140,17,031,16980,176,,,Census Tract 814.01,2279,1847,1713,1296,2279,1713
17031081402,140,17,031,16980,176,,,Census Tract 814.02,4243,3504,3190,2459,4243,3190
17031081403,140,17,031,16980,176,,,Census Tract 814.03,6229,5284,4683,3708,6229,4683
17031081500,140,17,031,16980,176,,,Census Tract 815,4379,4015,3209,2757,4379,3209
17031081700,140,17,031,16980,176,,,Census Tract 817,3102,2377,1867,1474,3102,1867
17031081800,140,17,031,16980,176,,,Census Tract 818,6866,5369,2762,2003,6866,2762
17031081900,140,17,031,16980,176,,,Census Tract 819,1053,920,1479,584,1053,1479
17031090100,140,17,031,16980,176,,,Census Tract 901,3405,1444,3450,1435,3405,3450
17031090200,140,17,031,16980,176,,,Census Tract 902,6564,3020,6401,2885,6564,6401
17031090300,140,17,031,16980,176,,,Census Tract 903,1372,576,1466,586,1372,1466
17031100100,140,17,031,16980,176,,,Census Tract 1001,5313,2396,5654,2469,5313,5654
17031100200,140,17,031,16980,176,,,Census Tract 1002,6749,2965,6860,2975,6749,6860
17031100400,140,17,031,16980,176,,,Census Tract 1004,3066,1258,3105,1260,3066,3105
17031100500,140,17,031,16980,176,,,Census Tract 1005,5779,2331,5807,2349,5779,5807
17031100600,140,17,031,16980,176,,,Census Tract 1006,4832,1976,4708,1972,4832,4708
17031100700,140,17,031,16980,176,,,Census Tract 1007,4826,1948,4809,1981,4826,4809
17031110200,140,17,031,16980,176,,,Census Tract 1102,2828,1241,2634,1132,2828,2634
17031110300,140,17,031,16980,176,,,Census Tract 1103,5161,2053,5216,2070,5161,5216
17031110501,140,17,031,16980,176,,,Census Tract 1105.01,4639,1881,4845,1881,4639,4845
17031110502,140,17,031,16980,176,,,Census Tract 1105.02,3214,1608,3357,1608,3214,3357
17031120100,140,17,031,16980,176,,,Census Tract 1201,4198,1574,4111,1565,4198,4111
17031120200,140,17,031,16980,176,,,Census Tract 1202,4430,1796,4402,1765,4430,4402
17031120300,140,17,031,16980,176,,,Census Tract 1203,6365,2467,6244,2433,6365,6244
17031120400,140,17,031,16980,176,,,Census Tract 1204,3515,1345,3452,1352,3515,3452
17031130100,140,17,031,16980,176,,,Census Tract 1301,5133,2072,4850,1809,5133,4850
17031130200,140,17,031,16980,176,,,Census Tract 1302,1412,671,1451,679,1412,1451
17031130300,140,17,031,16980,176,,,Census Tract 1303,5064,1928,5164,1920,5064,5164
17031140301,140,17,031,16980,176,,,Census Tract 1403.01,2891,914,3329,904,2891,3329
17031140302,140,17,031,16980,176,,,Census Tract 1403.02,4345,1428,5005,1412,4345,5005
17031140400,140,17,031,16980,176,,,Census Tract 1404,6805,2342,6425,2346,6805,6425
17031140500,140,17,031,16980,176,,,Census Tract 1405,3679,1337,3778,1352,3679,3778
17031140800,140,17,031,16980,176,,,Census Tract 1408,6825,2819,7752,2747,6825,7752
17031150200,140,17,031,16980,176,,,Census Tract 1502,7540,3331,7930,3162,7540,7930
17031150300,140,17,031,16980,176,,,Census Tract 1503,7198,3129,7315,3132,7198,7315
17031150401,140,17,031,16980,176,,,Census Tract 1504.01,4793,1967,4785,1957,4793,4785
17031150402,140,17,031,16980,176,,,Census Tract 1504.02,3886,1461,3878,1453,3886,3878
17031150502,140,17,031,16980,176,,,Census Tract 1505.02,4205,1614,4354,1640,4205,4354
17031150600,140,17,031,16980,176,,,Census Tract 1506,4163,1543,4206,1504,4163,4206
17031150700,140,17,031,16980,176,,,Census Tract 1507,4608,1636,4585,1654,4608,4585
17031150800,140,17,031,16980,176,,,Census Tract 1508,5280,1890,5295,1945,5280,5295
17031151001,140,17,031,16980,176,,,Census Tract 1510.01,2819,1004,3077,1016,2819,3077
17031151002,140,17,031,16980,176,,,Census Tract 1510.02,4567,1726,4984,1748,4567,4984
17031151100,140,17,031,16980,176,,,Census Tract 1511,5458,1925,5215,1869,5458,5215
17031151200,140,17,031,16980,176,,,Census Tract 1512,3884,1324,3850,1306,3884,3850
17031160100,140,17,031,16980,176,,,Census Tract 1601,2485,1032,2516,1005,2485,2516
17031160200,140,17,031,16980,176,,,Census Tract 1602,3443,1394,3639,1439,3443,3639
17031160300,140,17,031,16980,176,,,Census Tract 1603,3785,2022,3973,2031,3785,3973
17031160400,140,17,031,16980,176,,,Census Tract 1604,4768,2059,5294,2022,4768,5294
17031160502,140,17,031,16980,176,,,Census Tract 1605.02,3550,1390,4049,1349,3550,4049
17031160800,140,17,031,16980,176,,,Census Tract 1608,5148,2015,5522,2013,5148,5522
17031160900,140,17,031,16980,176,,,Census Tract 1609,2405,1079,2583,1123,2405,2583
17031161200,140,17,031,16980,176,,,Census Tract 1612,2930,1052,2922,923,2930,2922
17031161300,140,17,031,16980,176,,,Census Tract 1613,4117,1669,4756,1721,4117,4756
17031170100,140,17,031,16980,176,,,Census Tract 1701,1752,1089,1722,1031,1752,1722
17031170200,140,17,031,16980,176,,,Census Tract 1702,3892,1293,3880,1325,3892,3880
17031170300,140,17,031,16980,176,,,Census Tract 1703,5129,1952,5113,1908,5129,5113
17031170400,140,17,031,16980,176,,,Census Tract 1704,3870,1558,3815,1472,3870,3815
17031170500,140,17,031,16980,176,,,Census Tract 1705,4980,2026,5229,2048,4980,5229
17031170700,140,17,031,16980,176,,,Census Tract 1707,2980,1203,3111,1202,2980,3111
17031170800,140,17,031,16980,176,,,Census Tract 1708,3721,1462,3752,1403,3721,3752
17031170900,140,17,031,16980,176,,,Census Tract 1709,1713,661,1617,630,1713,1617
17031171000,140,17,031,16980,176,,,Census Tract 1710,7287,2752,7279,2665,7287,7279
17031171100,140,17,031,16980,176,,,Census Tract 1711,4110,1371,4116,1365,4110,4116
17031180100,140,17,031,16980,176,,,Census Tract 1801,6156,2170,5879,2041,6156,5879
17031190100,140,17,031,16980,176,,,Census Tract 1901,2488,823,2525,688,2488,2525
17031190200,140,17,031,16980,176,,,Census Tract 1902,5853,1691,6064,1681,5853,6064
17031190300,140,17,031,16980,176,,,Census Tract 1903,5794,1954,5923,1945,5794,5923
17031190401,140,17,031,16980,176,,,Census Tract 1904.01,4257,1293,4140,1293,4257,4140
17031190402,140,17,031,16980,176,,,Census Tract 1904.02,5458,1699,5309,1698,5458,5309
17031190601,140,17,031,16980,176,,,Census Tract 1906.01,4545,1267,4306,1224,4545,4306
17031190602,140,17,031,16980,176,,,Census Tract 1906.02,5516,1495,5228,1444,5516,5228
17031190701,140,17,031,16980,176,,,Census Tract 1907.01,2955,878,3035,856,2955,3035
17031190702,140,17,031,16980,176,,,Census Tract 1907.02,4869,1525,5001,1487,4869,5001
17031190800,140,17,031,16980,176,,,Census Tract 1908,6632,2034,6770,2007,6632,6770
17031190900,140,17,031,16980,176,,,Census Tract 1909,2040,690,2040,562,2040,2040
17031191000,140,17,031,16980,176,,,Census Tract 1910,2559,725,2570,693,2559,2570
17031191100,140,17,031,16980,176,,,Census Tract 1911,7414,2139,7544,2100,7414,7544
17031191200,140,17,031,16980,176,,,Census Tract 1912,3853,1086,3795,1014,3853,3795
17031191302,140,17,031,16980,176,,,Census Tract 1913.02,5034,1461,5089,1401,5034,5089
17031200100,140,17,031,16980,176,,,Census Tract 2001,4354,1409,4316,1382,4354,4316
17031200200,140,17,031,16980,176,,,Census Tract 2002,5427,1765,5799,1753,5427,5799
17031210400,140,17,031,16980,176,,,Census Tract 2104,3035,1078,2989,952,3035,2989
17031210501,140,17,031,16980,176,,,Census Tract 2105.01,3900,1574,4408,1435,3900,4408
17031210502,140,17,031,16980,176,,,Census Tract 2105.02,4486,1709,5070,1559,4486,5070
17031210601,140,17,031,16980,176,,,Census Tract 2106.01,3104,1132,3628,1155,3104,3628
17031210800,140,17,031,16980,176,,,Census Tract 2108,1196,443,1407,485,1196,1407
17031220300,140,17,031,16980,176,,,Census Tract 2203,2102,1046,2275,992,2102,2275
17031220400,140,17,031,16980,176,,,Census Tract 2204,2495,1227,2838,1302,2495,2838
17031220602,140,17,031,16980,176,,,Census Tract 2206.02,5064,2653,6057,2685,5064,6057
17031220701,140,17,031,16980,176,,,Census Tract 2207.01,3437,1205,4146,1206,3437,4146
17031220702,140,17,031,16980,176,,,Census Tract 2207.02,4060,1555,4894,1556,4060,4894
17031221000,140,17,031,16980,176,,,Census Tract 2210,2923,1094,3643,1085,2923,3643
17031221100,140,17,031,16980,176,,,Census Tract 2211,4870,2091,5699,2034,4870,5699
17031222700,140,17,031,16980,176,,,Census Tract 2227,2235,918,2450,738,2235,2450
17031230200,140,17,031,16980,176,,,Census Tract 2302,2107,690,2314,641,2107,2314
17031230400,140,17,031,16980,176,,,Census Tract 2304,2609,784,2887,801,2609,2887
17031230600,140,17,031,16980,176,,,Census Tract 2306,6818,2282,7579,2206,6818,7579
17031230700,140,17,031,16980,176,,,Census Tract 2307,6364,2040,7613,2049,6364,7613
17031230900,140,17,031,16980,176,,,Census Tract 2309,5399,2091,6574,2005,5399,6574
17031231100,140,17,031,16980,176,,,Census Tract 2311,1236,442,1462,446,1236,1462
17031231200,140,17,031,16980,176,,,Census Tract 2312,6095,2390,7452,2313,6095,7452
17031231500,140,17,031,16980,176,,,Census Tract 2315,6039,2514,7583,2513,6039,7583
17031240300,140,17,031,16980,176,,,Census Tract 2403,1317,703,1281,754,1317,1281
17031240800,140,17,031,16980,176,,,Census Tract 2408,1617,720,2172,732,1617,2172
17031241300,140,17,031,16980,176,,,Census Tract 2413,1857,829,1805,793,1857,1805
17031241500,140,17,031,16980,176,,,Census Tract 2415,2872,1437,3032,1454,2872,3032
17031242200,140,17,031,16980,176,,,Census Tract 2422,3590,1912,3844,1883,3590,3844
17031242800,140,17,031,16980,176,,,Census Tract 2428,1436,723,1522,709,1436,1522
17031243000,140,17,031,16980,176,,,Census Tract 2430,2204,1109,2408,1059,2204,2408
17031243100,140,17,031,16980,176,,,Census Tract 2431,2242,1009,2980,1088,2242,2980
17031243200,140,17,031,16980,176,,,Census Tract 2432,2170,1062,2242,1018,2170,2242
17031250300,140,17,031,16980,176,,,Census Tract 2503,4725,1861,5187,1713,4725,5187
17031250400,140,17,031,16980,176,,,Census Tract 2504,5887,2225,6834,2268,5887,6834
17031250500,140,17,031,16980,176,,,Census Tract 2505,7538,2904,7592,2864,7538,7592
17031250600,140,17,031,16980,176,,,Census Tract 2506,4422,1454,5463,1447,4422,5463
17031251000,140,17,031,16980,176,,,Census Tract 2510,1181,418,1314,435,1181,1314
17031251200,140,17,031,16980,176,,,Census Tract 2512,4196,1340,5168,1395,4196,5168
17031251300,140,17,031,16980,176,,,Census Tract 2513,4921,1938,6159,1916,4921,6159
17031251400,140,17,031,16980,176,,,Census Tract 2514,3983,1781,4990,1867,3983,4990
17031251500,140,17,031,16980,176,,,Census Tract 2515,4784,1685,5516,1729,4784,5516
17031251800,140,17,031,16980,176,,,Census Tract 2518,5112,2095,6179,2070,5112,6179
17031251900,140,17,031,16980,176,,,Census Tract 2519,5731,2327,7330,2319,5731,7330
17031252102,140,17,031,16980,176,,,Census Tract 2521.02,6438,2384,7751,2483,6438,7751
17031260400,140,17,031,16980,176,,,Census Tract 2604,1271,565,1673,567,1271,1673
17031260900,140,17,031,16980,176,,,Census Tract 2609,1480,625,2228,590,1480,2228
17031261000,140,17,031,16980,176,,,Census Tract 2610,2319,993,3153,993,2319,3153
17031271200,140,17,031,16980,176,,,Census Tract 2712,1170,495,1294,427,1170,1294
17031271300,140,17,031,16980,176,,,Census Tract 2713,1045,437,1220,428,1045,1220
17031271500,140,17,031,16980,176,,,Census Tract 2715,1397,576,1489,530,1397,1489
17031271800,140,17,031,16980,176,,,Census Tract 2718,970,381,1216,341,970,1216
17031280100,140,17,031,16980,176,,,Census Tract 2801,4872,3474,1419,1115,4872,1419
17031280400,140,17,031,16980,176,,,Census Tract 2804,1366,569,1469,538,1366,1469
17031282800,140,17,031,16980,176,,,Census Tract 2828,1691,779,1985,798,1691,1985
17031291200,140,17,031,16980,176,,,Census Tract 2912,2240,968,3027,907,2240,3027
17031292200,140,17,031,16980,176,,,Census Tract 2922,2961,1225,3145,1180,2961,3145
17031300700,140,17,031,16980,176,,,Census Tract 3007,5194,1543,6240,1519,5194,6240
17031300900,140,17,031,16980,176,,,Census Tract 3009,5050,1537,6021,1551,5050,6021
17031301200,140,17,031,16980,176,,,Census Tract 3012,4012,1403,4793,1310,4012,4793
17031301600,140,17,031,16980,176,,,Census Tract 3016,4654,1376,5673,1429,4654,5673
17031301701,140,17,031,16980,176,,,Census Tract 3017.01,4381,1247,4990,1277,4381,4990
17031301801,140,17,031,16980,176,,,Census Tract 3018.01,4005,1158,4500,1160,4005,4500
17031301802,140,17,031,16980,176,,,Census Tract 3018.02,3518,1059,3953,1061,3518,3953
17031310500,140,17,031,16980,176,,,Census Tract 3105,1700,656,2174,680,1700,2174
17031320100,140,17,031,16980,176,,,Census Tract 3201,10848,8649,5305,3779,10848,5305
17031320400,140,17,031,16980,176,,,Census Tract 3204,2518,938,575,51,2518,575
17031340300,140,17,031,16980,176,,,Census Tract 3403,1786,735,1738,744,1786,1738
17031340400,140,17,031,16980,176,,,Census Tract 3404,1900,755,1676,651,1900,1676
17031350100,140,17,031,16980,176,,,Census Tract 3501,2144,1661,2313,1677,2144,2313
17031351100,140,17,031,16980,176,,,Census Tract 3511,1960,848,4758,2264,1960,4758
17031351400,140,17,031,16980,176,,,Census Tract 3514,1437,765,1423,604,1437,1423
17031351500,140,17,031,16980,176,,,Census Tract 3515,255,144,2215,1401,255,2215
17031390100,140,17,031,16980,176,,,Census Tract 3901,1268,593,1238,530,1268,1238
17031390600,140,17,031,16980,176,,,Census Tract 3906,1866,930,2035,938,1866,2035
17031400300,140,17,031,16980,176,,,Census Tract 4003,1567,665,1650,635,1567,1650
17031410200,140,17,031,16980,176,,,Census Tract 4102,1443,736,1313,800,1443,1313
