GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P008001,P008001.2000,P008002,P008002.2000,P008003,P008003.2000,P008004,P008004.2000,P008005,P008005.2000,P008006,P008006.2000,P008007,P008007.2000,P008008,P008008.2000,P008009,P008009.2000,P008010,P008010.2000,P008011,P008011.2000,P008012,P008012.2000,P008013,P008013.2000,P008014,P008014.2000,P008015,P008015.2000,P008016,P008016.2000,P008017,P008017.2000,P008018,P008018.2000,P008019,P008019.2000,P008020,P008020.2000,P008021,P008021.2000,P008022,P008022.2000,P008023,P008023.2000,P008024,P008024.2000,P008025,P008025.2000,P008026,P008026.2000,P008027,P008027.2000,P008028,P008028.2000,P008029,P008029.2000,P008030,P008030.2000,P008031,P008031.2000,P008032,P008032.2000,P008033,P008033.2000,P008034,P008034.2000,P008035,P008035.2000,P008036,P008036.2000,P008037,P008037.2000,P008038,P008038.2000,P008039,P008039.2000,P008040,P008040.2000,P008041,P008041.2000,P008042,P008042.2000,P008043,P008043.2000,P008044,P008044.2000,P008045,P008045.2000,P008046,P008046.2000,P008047,P008047.2000,P008048,P008048.2000,P008049,P008049.2000,P008050,P008050.2000,P008051,P008051.2000,P008052,P008052.2000,P008053,P008053.2000,P008054,P008054.2000,P008055,P008055.2000,P008056,P008056.2000,P008057,P008057.2000,P008058,P008058.2000,P008059,P008059.2000,P008060,P008060.2000,P008061,P008061.2000,P008062,P008062.2000,P008063,P008063.2000,P008064,P008064.2000,P008065,P008065.2000,P008066,P008066.2000,P008067,P008067.2000,P008068,P008068.2000,P008069,P008069.2000,P008070,P008070.2000,P008071,P008071.2000
17031180100,140,17,031,16980,176,,,Census Tract 1801,6156,2170,5879,2041,6156,5879,5961,5652,4382,4763,126,33,37,8,227,161,7,0,1182,687,195,227,183,225,23,4,21,5,18,11,6,1,96,181,1,7,1,3,0,0,3,4,0,0,0,0,5,0,0,2,6,7,3,0,12,2,1,0,1,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190100,140,17,031,16980,176,,,Census Tract 1901,2488,823,2525,688,2488,2525,2391,2313,1305,1346,68,72,23,17,64,89,0,0,931,789,97,212,97,212,6,2,2,6,6,0,0,0,67,191,0,0,1,1,0,0,4,8,0,0,0,0,3,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190200,140,17,031,16980,176,,,Census Tract 1902,5853,1691,6064,1681,5853,6064,5634,5707,3067,3583,157,60,43,22,148,195,0,0,2219,1847,219,357,215,352,10,17,10,8,16,20,0,0,133,281,3,1,0,2,0,0,14,11,0,0,0,0,5,4,0,0,16,8,8,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190300,140,17,031,16980,176,,,Census Tract 1903,5794,1954,5923,1945,5794,5923,5597,5579,3783,4249,100,45,68,12,150,199,2,0,1494,1074,197,344,190,343,14,3,20,5,22,19,1,1,97,307,1,0,0,0,1,0,11,2,0,1,0,0,13,1,1,0,1,2,8,2,7,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190401,140,17,031,16980,176,,,Census Tract 1904.01,4257,1293,4140,1293,4257,4140,4067,3972,2427,2869,88,46,19,14,236,213,7,3,1290,823,190,168,169,165,17,5,2,4,22,14,12,0,93,121,0,0,0,0,3,0,5,1,0,0,0,1,2,1,0,0,13,8,0,5,15,3,1,1,3,0,0,0,6,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190402,140,17,031,16980,176,,,Census Tract 1904.02,5458,1699,5309,1698,5458,5309,5193,5092,3007,3678,165,60,40,19,167,274,12,5,1802,1055,265,216,254,211,17,6,40,6,18,18,2,1,139,155,0,0,1,0,0,0,9,1,1,0,0,2,9,1,0,0,16,10,2,6,11,4,0,2,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190601,140,17,031,16980,176,,,Census Tract 1906.01,4545,1267,4306,1224,4545,4306,4339,4129,2292,2586,165,151,42,34,97,114,0,7,1743,1234,206,177,193,176,14,10,15,4,19,4,3,1,112,143,2,0,2,0,0,0,10,7,0,0,0,0,5,0,5,0,6,4,0,0,13,1,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190602,140,17,031,16980,176,,,Census Tract 1906.02,5516,1495,5228,1444,5516,5228,5279,5012,2828,3139,277,183,95,41,74,139,6,9,1999,1499,237,215,226,213,14,13,7,4,10,4,0,1,168,173,4,0,0,0,0,0,9,8,0,0,0,0,3,1,0,0,9,5,2,0,9,1,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190701,140,17,031,16980,176,,,Census Tract 1907.01,2955,878,3035,856,2955,3035,2809,2899,1235,1823,74,34,51,17,48,37,3,0,1398,986,146,135,142,132,21,1,10,1,3,1,0,1,84,113,1,0,0,0,0,0,7,4,0,0,0,0,6,3,0,0,8,2,2,1,4,3,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190702,140,17,031,16980,176,,,Census Tract 1907.02,4869,1525,5001,1487,4869,5001,4712,4778,2142,3004,185,57,58,29,29,62,2,0,2296,1624,157,223,148,217,23,3,3,3,11,3,0,1,81,187,0,0,3,0,0,0,12,6,1,0,0,0,9,6,0,0,3,4,2,1,9,5,2,0,0,0,0,0,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190800,140,17,031,16980,176,,,Census Tract 1908,6632,2034,6770,2007,6632,6770,6346,6484,3107,3893,274,126,63,56,55,57,7,3,2840,2349,286,286,253,269,20,10,10,8,7,6,1,3,166,216,4,2,1,0,0,0,22,12,1,0,0,0,7,0,0,3,5,8,9,1,33,14,13,3,1,0,2,0,9,5,0,0,0,0,2,4,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031190900,140,17,031,16980,176,,,Census Tract 1909,2040,690,2040,562,2040,2040,1949,1929,991,918,78,46,16,50,43,74,1,3,820,838,91,111,91,111,3,25,4,6,4,0,0,0,54,72,1,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,1,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031191000,140,17,031,16980,176,,,Census Tract 1910,2559,725,2570,693,2559,2570,2489,2415,1217,1218,111,111,48,26,10,16,0,2,1103,1042,70,155,64,147,2,4,4,1,3,2,0,0,43,131,0,1,1,0,0,0,6,5,0,0,0,0,0,2,0,0,4,1,1,0,6,8,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031191100,140,17,031,16980,176,,,Census Tract 1911,7414,2139,7544,2100,7414,7544,7110,7083,3073,3347,472,324,123,57,79,79,8,2,3355,3274,304,461,298,459,24,17,24,6,0,6,0,0,217,384,1,6,1,0,0,0,12,11,2,3,0,0,4,21,0,1,7,4,6,0,6,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031191200,140,17,031,16980,176,,,Census Tract 1912,3853,1086,3795,1014,3853,3795,3690,3704,1438,2147,121,116,42,11,5,10,0,2,2084,1418,163,91,144,87,3,2,9,5,4,5,0,0,102,61,0,0,5,4,0,0,3,4,1,0,0,0,11,1,0,0,2,3,4,2,19,4,3,0,2,0,0,0,12,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031191302,140,17,031,16980,176,,,Census Tract 1913.02,5034,1461,5089,1401,5034,5089,4889,4855,1879,2683,317,360,49,31,79,156,4,4,2561,1619,145,233,139,229,15,3,6,6,4,4,1,0,79,194,1,0,3,0,0,0,13,3,0,0,0,0,4,3,4,2,7,8,2,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031200100,140,17,031,16980,176,,,Census Tract 2001,4354,1409,4316,1382,4354,4316,4188,4078,2343,2311,136,118,45,13,157,142,0,0,1507,1494,166,238,145,231,5,3,3,6,18,11,0,0,88,174,1,0,0,1,0,0,13,17,1,0,0,0,7,0,0,2,7,13,2,4,18,7,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031200200,140,17,031,16980,176,,,Census Tract 2002,5427,1765,5799,1753,5427,5799,5204,5574,2323,2574,275,181,27,49,80,78,3,6,2496,2686,223,225,217,225,15,6,15,2,14,5,1,0,116,176,2,4,1,3,0,0,22,12,0,0,0,0,16,2,0,0,7,12,8,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210400,140,17,031,16980,176,,,Census Tract 2104,3035,1078,2989,952,3035,2989,2935,2829,1860,1484,75,49,21,11,64,72,0,1,915,1212,100,160,95,159,14,3,2,7,17,10,2,0,42,126,5,1,0,1,0,0,5,1,0,0,0,0,2,1,1,5,4,4,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210501,140,17,031,16980,176,,,Census Tract 2105.01,3900,1574,4408,1435,3900,4408,3727,3884,2436,2335,108,51,20,9,67,32,0,1,1096,1453,173,524,154,523,9,4,7,9,5,4,2,0,107,485,0,0,3,0,0,0,4,6,0,2,0,0,7,6,0,0,6,0,4,1,17,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210502,140,17,031,16980,176,,,Census Tract 2105.02,4486,1709,5070,1559,4486,5070,4293,4467,2852,2686,129,58,57,11,73,37,1,1,1181,1672,193,602,160,602,12,4,18,11,12,5,1,0,85,557,0,1,0,0,0,0,4,7,3,3,0,0,6,6,0,1,7,0,12,1,33,0,13,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210601,140,17,031,16980,176,,,Census Tract 2106.01,3104,1132,3628,1155,3104,3628,3000,3339,1771,1609,103,101,65,25,132,98,1,1,928,1503,104,289,96,268,5,20,4,3,13,4,0,3,58,192,3,0,2,0,0,0,6,27,0,0,0,0,0,12,0,0,3,3,2,0,7,17,5,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031210800,140,17,031,16980,176,,,Census Tract 2108,1196,443,1407,485,1196,1407,1133,1281,637,628,26,62,10,6,14,23,0,0,446,562,63,126,61,121,5,3,2,1,5,1,2,0,28,108,0,0,0,1,0,0,6,5,0,0,0,0,5,0,0,0,0,1,8,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220300,140,17,031,16980,176,,,Census Tract 2203,2102,1046,2275,992,2102,2275,2030,2157,1520,1384,98,103,13,14,60,41,0,0,339,615,72,118,64,100,24,15,10,7,15,5,0,0,11,55,0,0,0,2,0,0,3,15,0,0,0,0,0,0,0,0,0,1,1,0,7,18,0,11,0,0,0,0,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220400,140,17,031,16980,176,,,Census Tract 2204,2495,1227,2838,1302,2495,2838,2378,2680,1871,1849,86,109,9,9,82,80,2,2,328,631,117,158,108,138,26,20,8,3,23,8,3,0,33,57,0,0,4,3,0,0,6,5,0,1,0,0,1,5,0,0,1,4,3,32,8,20,6,0,0,1,0,0,1,2,0,1,0,0,0,13,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220602,140,17,031,16980,176,,,Census Tract 2206.02,5064,2653,6057,2685,5064,6057,4846,5627,3283,3121,402,378,38,21,153,106,7,2,963,1997,218,430,205,411,39,11,11,5,34,22,1,1,86,274,6,0,2,0,0,0,13,43,0,0,0,0,3,1,1,0,6,12,3,37,12,17,2,5,3,0,0,0,6,2,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220701,140,17,031,16980,176,,,Census Tract 2207.01,3437,1205,4146,1206,3437,4146,3264,3855,1751,2074,134,161,22,21,30,28,4,0,1323,1570,173,290,166,286,30,23,3,8,21,8,1,0,78,209,0,0,1,0,0,0,13,28,0,0,0,0,3,0,0,0,2,3,14,2,7,3,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031220702,140,17,031,16980,176,,,Census Tract 2207.02,4060,1555,4894,1556,4060,4894,3917,4556,2077,2476,309,187,20,24,56,33,10,0,1445,1833,143,338,136,334,25,28,6,10,11,10,0,0,55,243,1,0,2,0,1,0,15,32,2,0,0,0,4,0,0,0,8,4,6,3,7,4,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031221000,140,17,031,16980,176,,,Census Tract 2210,2923,1094,3643,1085,2923,3643,2819,3455,1349,1251,281,343,26,25,45,22,0,5,1118,1809,104,188,101,186,17,19,0,4,16,4,0,0,43,136,2,1,0,1,0,0,13,6,1,0,0,0,3,6,0,1,3,7,3,1,3,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031221100,140,17,031,16980,176,,,Census Tract 2211,4870,2091,5699,2034,4870,5699,4628,5335,2875,2476,547,615,24,21,74,30,4,7,1104,2186,242,364,227,348,39,28,30,9,17,9,2,1,110,254,5,2,1,0,0,0,14,17,0,0,0,0,0,11,1,0,2,8,6,9,14,10,8,2,0,0,0,0,6,0,0,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
17031222700,140,17,031,16980,176,,,Census Tract 2227,2235,918,2450,738,2235,2450,2144,2322,1154,815,344,333,12,22,15,9,0,5,619,1138,91,128,84,117,16,22,3,2,6,0,0,0,35,58,7,0,0,1,0,0,5,18,0,0,0,0,6,6,0,0,4,10,2,0,7,10,4,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230200,140,17,031,16980,176,,,Census Tract 2302,2107,690,2314,641,2107,2314,2030,2226,946,725,266,234,18,22,12,3,2,7,786,1235,77,88,75,80,16,10,5,1,0,2,0,0,34,49,1,1,1,0,0,0,15,14,1,0,0,0,0,1,0,0,1,1,1,1,2,8,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230400,140,17,031,16980,176,,,Census Tract 2304,2609,784,2887,801,2609,2887,2444,2800,1227,1367,164,75,42,19,15,18,1,1,995,1320,165,87,161,87,24,1,0,2,4,1,6,0,85,68,3,2,0,0,0,0,27,5,0,0,0,0,3,7,1,0,2,1,6,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230600,140,17,031,16980,176,,,Census Tract 2306,6818,2282,7579,2206,6818,7579,6606,7403,1705,2071,2375,3052,76,33,12,33,24,16,2414,2198,212,176,206,174,13,25,2,1,5,0,0,0,91,114,9,2,5,0,8,1,53,20,1,0,0,0,15,7,0,0,0,1,4,3,6,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230700,140,17,031,16980,176,,,Census Tract 2307,6364,2040,7613,2049,6364,7613,6055,7370,2041,2057,993,1222,88,63,53,22,13,11,2867,3995,309,243,283,239,31,6,10,4,8,0,0,0,171,164,7,14,2,0,1,0,19,29,0,0,1,0,14,7,0,0,4,4,15,11,26,4,4,1,0,0,0,0,15,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031230900,140,17,031,16980,176,,,Census Tract 2309,5399,2091,6574,2005,5399,6574,5102,6337,2075,1757,1208,1393,59,35,50,51,1,9,1709,3092,297,237,272,229,53,15,24,17,11,8,1,0,101,146,9,1,6,1,0,0,40,34,0,0,0,0,13,1,1,0,5,0,8,6,23,8,11,2,2,0,1,0,3,4,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031231100,140,17,031,16980,176,,,Census Tract 2311,1236,442,1462,446,1236,1462,1206,1439,134,51,921,1303,3,0,1,10,0,4,147,71,30,23,28,23,13,6,1,0,0,0,0,0,9,8,1,1,0,0,0,0,4,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031231200,140,17,031,16980,176,,,Census Tract 2312,6095,2390,7452,2313,6095,7452,5973,7384,629,367,4388,6396,17,21,1,7,6,7,932,586,122,68,106,63,21,7,0,1,1,0,0,0,24,31,15,5,1,1,0,0,34,15,0,0,0,0,1,0,0,0,4,1,5,2,12,5,7,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031231500,140,17,031,16980,176,,,Census Tract 2315,6039,2514,7583,2513,6039,7583,5963,7504,195,75,5566,7374,6,20,10,2,2,0,184,33,76,79,67,72,32,11,0,2,1,0,0,0,8,6,6,16,6,7,1,0,12,29,0,0,0,0,0,0,1,0,0,0,0,1,6,7,2,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
